setting,severity,fold,perturbation_replicates,known_top1_real,reject_aware_top1,known_false_reject_rate,unknown_recall,unknown_precision
probability_val_r95,0.3,3,3,0.6227477477477478,0.4864864864864864,0.37612612612612617,0.9463171036204745,0.8194772270303349
probability_val_r95,0.3,4,3,0.6247165532879819,0.4682539682539682,0.42517006802721086,0.9335887611749681,0.7958736770168661
probability_val_r95,0.4,0,3,0.5012345679012346,0.3814814814814815,0.5061728395061729,0.9407603890362511,0.8384577982136251
probability_val_r95,0.4,1,3,0.616331096196868,0.3769574944071588,0.5268456375838927,0.9644268774703558,0.8233891805766679
probability_val_r95,0.4,2,3,0.5696767001114827,0.30880713489409145,0.6343366778149387,0.9509803921568626,0.7732174603991243
probability_val_r95,0.4,3,3,0.6137387387387387,0.4459459459459459,0.4290540540540541,0.9530516431924884,0.8419620381652994
probability_val_r95,0.4,4,3,0.6190476190476191,0.4501133786848073,0.4682539682539683,0.938872970391595,0.8264037853223702
probability_val_r95,0.5,0,3,0.47160493827160493,0.3444444444444444,0.5419753086419753,0.9490445859872612,0.8593398869953464
probability_val_r95,0.5,1,3,0.5961968680089486,0.3501118568232662,0.5559284116331097,0.9665257223396758,0.846613578534119
probability_val_r95,0.5,2,3,0.5518394648829431,0.282051282051282,0.6677814938684504,0.9517133956386292,0.8031627331664595
probability_val_r95,0.5,3,3,0.6036036036036035,0.4234234234234234,0.46734234234234234,0.9594594594594593,0.8603273085654587
probability_val_r95,0.5,4,3,0.6122448979591837,0.4047619047619048,0.5147392290249434,0.9484536082474228,0.8454693131242236
