activity_hard_scores,activity_max_absolute_hard_gap,activity_mean_margin,activity_same,activity_strongest_margin,fold,full_prediction,geometry_hard_scores,geometry_max_absolute_hard_gap,geometry_mean_margin,geometry_same,geometry_strongest_margin,hard_candidates,identity,neuron_row,query_record,reference_record,wo_activity_prediction,wo_activity_prediction_is_hard,geometry_ambiguous_bottom_quartile,activity_beats_strongest_hard,strict_case
-0.0606361687637;-0.0573483276148;-0.0562002593893,0.04779164570784894,0.0452170622000631,-0.01284452305589723,0.04335573633341839,2,I2L,0.984756054006;0.981820617749;0.979025060837,0.005910086222581379,0.003067902861866978,0.9849351470592519,0.0001790930528894341,NSML;MCL;M3L,I2L,5,2023-01-23-21,2022-08-02-01,I1L,False,True,True,False
0.245294951625;0.0675290365803;0.443996966354,0.6999065710188855,0.5151619560794709,0.7674356075991532,0.3234386412450359,2,URYDR,0.977136446765;0.972713700255;0.968600145304,0.00800072012087183,0.0037841013167609905,0.9766008654245082,-0.0005355813405604204,URBR;IL1DR;OLLR,URYDR,10,2023-01-23-21,2022-08-02-01,OLLR,True,True,True,True
-0.121036769532;0.0907567082952;0.0976502035424,0.20188817858234645,0.058394694948180836,0.08085140904993035,-0.01679879449251455,2,RIAR,0.946816210564;0.935467952018;0.930987933773,0.02457991913964863,0.01781048746109115,0.9555678529127546,0.008751642348594935,SMDVR;AVAR;AVER,RIAR,16,2023-01-23-21,2022-08-02-01,SAAVR,False,False,False,False
-0.838760500415;0.698608556584;-0.527609656515,1.6876707391067618,1.0714974388072007,0.8489102386918336,0.15030168210810135,2,AIBL,0.956463093023;0.936737307296;0.945801941002,0.022544156485580946,0.012947350008080893,0.9592814637819551,0.0028183707590577756,RIBL;ASHL;AWCL,AIBL,25,2023-01-23-21,2022-08-02-01,RIBL,True,False,True,False
0.0896451557813;0.521194066562;-0.0614015117543,0.5660730849209891,0.32152566963713425,0.5046715731666876,-0.016522493394973248,2,OLQVL,0.965331300084;0.963137983566;0.771421661866,0.17493198863834125,0.0463900019989244,0.9463536505042149,-0.018977649579400735,URYVL;IL1L;CEPVL,OLQVL,29,2023-01-23-21,2022-08-02-01,BAGL,False,False,False,False
0.300825533502;-0.760278436485;-0.24098794847,0.7281222280073358,-0.19381641068739638,-0.4272966945052941,-0.7281222280073358,2,RMEV,0.84503818863;0.887053233203;0.898172485106,0.09657266392254515,0.06485621690617493,0.9416108525526317,0.04343836744628582,RMDDL;AIBR;RMDL,RMEV,30,2023-01-23-21,2022-08-02-01,CEPVL,False,False,False,False
0.119038538537;0.6915000736;0.551238523676,0.2951876369775453,-0.039699536423263515,0.4142261755142696,-0.2772738980859802,2,OLLL,0.978084933873;0.975272565062;0.964901601293,0.01212955384242942,0.0042781217260752236,0.9770311551355276,-0.0010537787375330954,IL2L;URBL;IL1DL,OLLL,31,2023-01-23-21,2022-08-02-01,URYDL,False,True,False,False
-0.673009600515;0.691020736408;-0.521667774604,1.1277033224844495,0.6225792682064996,0.4546937219696208,-0.2363270144380885,2,RMDDL,0.890304081773;0.952473942908;0.84804973222,0.09235840616623592,0.04346555275273767,0.9404081383866907,-0.012065804521626644,AIBR;SAADL;RMEV,RMDDL,33,2023-01-23-21,2022-08-02-01,AUAL,False,False,False,False
0.292052793565;-0.286291908495;-0.232194263001,0.5228473461322136,-0.15531675992362515,-0.23079455256734488,-0.5228473461322136,2,AIZL,0.974983713892;0.970697747887;0.960834992024,0.011597250713425322,0.003593424803458256,0.9724322427377975,-0.0025514711542965474,RICL;AINL;M5,AIZL,35,2023-01-23-21,2022-08-02-01,AINL,True,True,False,False
0.0651081678337;0.18559915741;0.0139699155304,0.13560276368490537,0.06134693229046875,0.1495726792153468,-0.03602647819513166,2,IL2DL,0.958206055523;0.965395767842;0.978506274659,0.027355367280154308,0.01819205679547442,0.9855614228035536,0.00705514814486774,OLLL;IL2L;M4,IL2DL,41,2023-01-23-21,2022-08-02-01,URADL,False,False,False,False
0.804402638055;0.735757022207;0.773802482842,0.07932305680924334,0.043759364648416565,0.8150800790166045,0.010677440961610274,2,AVAR,0.940679398459;0.926615805359;0.944651430475,0.020748563142295562,0.010048823736784618,0.9473643685010215,0.0027129380257397973,AVER;RMDR;RIAR,AVAR,45,2023-01-23-21,2022-08-02-01,RMDR,True,False,True,False
0.578680203846;0.595970328291;0.444247029984,1.058075581220434,-1.0017377736361737,-0.4621052529292609,-1.058075581220434,2,CEPVL,0.947018017683;0.363269296763;0.508058469031,0.47760887659412365,0.23476291219841128,0.8408781733574717,-0.10613984432568202,OLQVL;RMDL;AVAL,CEPVL,66,2023-01-23-21,2022-08-02-01,URYVL,False,False,False,False
0.684113446131;-0.197783747401;0.0281894714478,0.8879834845399843,0.5186933470795682,0.6901997371386978,0.0060862910077778,2,IL1L,0.962757187241;0.917678384152;0.918921340936,0.029359976812816768,0.00027823965185358457,0.9333972104283264,-0.029359976812816768,URBL;URYVL;URYDL,IL1L,71,2023-01-23-21,2022-08-02-01,IL2L,False,False,True,False
0.325262572204;-0.489934787639;-0.681860296228,1.1910051197617273,0.7913223274213246,0.5091448235338325,0.1838822513297224,2,AUAL,0.954546127339;0.968015678417;0.957543354022,0.009844055423791964,0.004355129503343602,0.9643901827625232,-0.003625495654030697,AWCL;ASHL;AIBL,AUAL,74,2023-01-23-21,2022-08-02-01,ASEL,False,True,True,False
-0.512775876743;-0.296939650558;0.382890930362,1.0080572441983435,0.6375562331013508,0.49528136745511336,0.11239043709304919,2,RMGL,0.984054840802;0.977709628525;0.963624711895,0.021249238225131473,0.009744223046193268,0.9848739501202817,0.0008191093181030284,ADAL;ADEL;FLPL,RMGL,77,2023-01-23-21,2022-08-02-01,ADAL,True,False,True,False
0.802188372275;0.74215743492;0.814164388619,0.07405677989111437,0.030044149539590448,0.8162142148109586,0.002049826192015436,2,AVER,0.949658489326;0.953566413869;0.93628856154,0.019925782884744114,0.009709856179894172,0.9562143444250333,0.00264793055561352,AVAR;RMDR;AIBR,AVER,82,2023-01-23-21,2022-08-02-01,SAADR,False,False,True,False
0.727297517746;0.807121073492;0.632632396344,0.21782116551488462,0.1281032326649797,0.8504535618591427,0.043332488366666366,2,AIBR,0.892103182317;0.861936802577;0.915014892773,0.08426440277533875,0.0565162461303621,0.9462012053528174,0.031186312579918996,RMDR;AVER;AWAR,AIBR,85,2023-01-23-21,2022-08-02-01,RMDDR,False,False,True,False
-0.19467945007;-0.0585766623038;-0.100970760587,0.9012615393516981,0.8246577136021932,0.7065820892819739,0.7651587515858054,2,RMED,0.938762777856;0.921327679583;0.90699970584,0.05051838952806098,0.03515470760830697,0.9575180953676624,0.018755317512137104,OLQDL;OLQDR;OLLR,RMED,98,2023-01-23-21,2022-08-02-01,RID,False,False,True,False
0.317964244725;-0.0553067625419;-0.362818216957,0.7961951340702249,0.4667638287049562,0.4333769171136057,0.11541267238909547,2,ASHL,0.94610567304;0.909953477255;0.956347408309,0.02916886158612797,-0.010290306145107397,0.9271785467226862,-0.02916886158612797,AIBL;AUAL;RIBL,ASHL,101,2023-01-23-21,2022-08-02-01,AWBL,False,False,True,False
-0.59147881159;-0.541224276597;0.481362758607,0.8878463993921135,-0.1893701975914636,-0.4064836407846579,-0.8878463993921135,2,M5,0.970856417952;0.953218311226;0.968822197425,0.028665658551886963,0.0175849942436459,0.9818839697782961,0.011027551825999904,AIZL;AINL;FLPL,M5,102,2023-01-23-21,2022-08-02-01,I6,False,False,False,False
0.479586990729;0.318530390609;-0.315205148308,0.6581076887426732,0.18193179609145807,0.34290254043461604,-0.13668445029421872,2,OLLR,0.974447108418;0.939119083134;0.975909497535,0.02155475437877241,-0.008803819872640894,0.9543547431563972,-0.02155475437877241,URBR;OLQDR;URYDR,OLLR,105,2023-01-23-21,2022-08-02-01,URBR,True,False,False,False
-0.171882751623;0.168954292391;-0.052083305953,0.7358711430331936,0.5823256464715785,0.5639883914098989,0.3950340990186859,2,ADEL,0.977515447841;0.981051627364;0.978932018305,0.005067179286198598,0.0034162626238035676,0.9825826271272703,0.0015309997629480154,ADAL;FLPL;RMGL,ADEL,110,2023-01-23-21,2022-08-02-01,M5,False,True,True,False
-0.542216160498;0.341177983936;-0.547870035146,1.3194787814040518,1.0212448168274448,0.7716087462581991,0.4304307623218167,2,URYVL,0.962606692336;0.891538870289;0.973373061888,0.06601654911204702,0.015049211230391268,0.9575554194013792,-0.01581764248620776,IL1L;OLQVL;URBL,URYVL,112,2023-01-23-21,2022-08-02-01,IL1L,True,False,True,False
0.293101787607;0.310096700377;-0.403899253181,0.686204173419209,0.2158718419703452,0.2823049202381221,-0.027791780138968825,2,AINL,0.97315229658;0.943635992186;0.957034563156,0.025108412905266886,0.010803454450636463,0.9687444050913446,-0.004407891488787952,RIVL;AIZL;RICL,AINL,114,2023-01-23-21,2022-08-02-01,RIVL,True,False,False,False
0.643804501053;-0.533386847824;0.421007490767,1.2624488119331065,0.5519202494442423,0.7290619641094896,0.08525746305679349,2,AIYL,0.954094520252;0.960631920317;0.947235762106,0.015952128748494387,0.00920048996275713,0.963187890854127,0.002555970537508334,RMDDR;AIZR;SAADL,AIYL,117,2023-01-23-21,2022-08-02-01,AUAL,False,False,True,False
0.544885736662;-0.427898402494;-0.484014500857,1.0843509812569683,0.7226788692959984,0.6003364803997667,0.05545074373755032,2,AVHL,0.94511597441;0.966326948638;0.927122620323,0.03018303307621184,0.01111713894258648,0.9573056533995574,-0.009021295238469396,AVDL;ASGL;RIVL,AVHL,119,2023-01-23-21,2022-08-02-01,ADLL,False,False,True,False
0.664595669;0.613564281567;0.70613803681,0.23674528545098528,0.18887690455902206,0.8503095670180061,0.14417153020849593,2,ASGR,0.962840258149;0.9603480559;0.959719840475,0.006959639788804983,0.005710095422207351,0.9666794802635625,0.0038392221146488215,AWBR;AWAR;AVJR,ASGR,120,2023-01-23-21,2022-08-02-01,AWAR,True,True,True,True
-0.511840598423;-0.476885453063;0.00656848097935,1.110617227057901,0.9261624854700166,0.5987766286344378,0.5922081476550846,2,RICL,0.971461186667;0.960301223025;0.920072806167,0.05336541163936026,0.02282647918662717,0.9734382178060562,0.0019770311393888518,AIZL;AINL;AUAL,RICL,124,2023-01-23-21,2022-08-02-01,AIZL,True,False,True,False
-0.400994368663;0.187589619123;0.514004709588,0.8310446636007291,0.3298503082547291,0.4300502949375611,-0.0839544146507274,2,URBR,0.964032301037;0.926845208884;0.979435626979,0.03442079386192498,0.004494957112691211,0.9612660027462484,-0.018169624232891035,URYDR;OLLR;IL1R,URBR,125,2023-01-23-21,2022-08-02-01,IL1R,True,False,False,False
-0.0524427775944;-0.0902675036917;-0.0320525486474,0.3670986385196173,0.3350854114724077,0.2768311348278964,0.30888368347528417,2,RIVL,0.0606110762242;0.0548899961249;0.0678442260613,0.01045498532542078,0.004229881980192744,0.06534498145036156,-0.002499244610987106,AVJL;AVDL;AINL,RIVL,6,2022-06-28-07,2022-08-02-01,ASIL,False,True,True,False
-0.641309059754;-0.225325340067;0.585891180074,1.2973421036058927,0.7496141171005848,0.6560330438517465,0.07014186377737575,2,RMGL,0.047149411276;0.0432726372742;0.0348747505163,0.03152540444793414,0.02463455527536281,0.06640015496418952,0.019250743688199894,ADAL;ADEL;FLPL,RMGL,11,2022-06-28-07,2022-08-02-01,ADAL,True,False,True,False
0.206197285508;0.333866615903;0.730386444943,0.5136870600094628,0.29640089673269293,0.7198843455174161,-0.01050209942559277,2,NSMR,0.257731216132;0.241148949773;0.249694471896,0.016979810433703585,0.008603880939426795,0.25812876020632985,0.00039754407417030846,I2R;M3R;IL2VR,NSMR,15,2022-06-28-07,2022-08-02-01,MCR,False,False,False,False
-0.26706818685;-0.175339522975;0.758855479241,1.0024519964754597,0.6299012198198449,0.7353838096251284,-0.023471669616184188,2,RMED,0.213526271031;0.216119542284;0.20624221698,0.009783766893558199,0.004063307108438968,0.21602598387306576,-9.355841074384919e-05,OLQDL;OLQDR;RMEL,RMED,16,2022-06-28-07,2022-08-02-01,OLQDL,True,True,False,False
-0.548245519174;0.508078122178;0.616381577869,0.8283893286686854,-0.40407914442439474,-0.2120077507999717,-0.8283893286686854,2,ADEL,0.057741069264;0.0416078779485;0.0625857586427,0.021791880691531818,0.009421523354964871,0.06339975864003704,0.0008139999973324902,ADAL;FLPL;RMGL,ADEL,22,2022-06-28-07,2022-08-02-01,AINL,False,False,False,False
0.533941394598;0.313161456229;0.137142179077,0.5543219884106445,-0.3484622704471177,-0.02038059381252465,-0.5543219884106445,2,IL2DR,0.248792958272;0.243425369601;0.264080510323,0.023304572077607083,0.014630328946773408,0.2667299416788654,0.0026494313562346328,IL1R;IL1DR;M4,IL2DR,23,2022-06-28-07,2022-08-02-01,URADR,False,False,False,False
-0.291297707468;-0.71051617867;0.708774807184,1.4748408732038385,0.8620043875186443,0.7643246945338601,0.05554988735001398,2,RMEL,0.197403354403;0.186827109857;0.195584339701,0.007081583828122878,0.0006370923651213278,0.19390869368558308,-0.0034946607174971833,OLQDL;BAGL;RMED,RMEL,25,2022-06-28-07,2022-08-02-01,URYDL,False,True,True,False
0.0481214906334;0.634465562717;0.527093298333,0.6786938494280397,0.3235885561668888,0.7268153400614282,0.09234977734441074,2,NSML,0.254231305017;0.255643140073;0.237793726227,0.017137541811889756,0.005708544267027105,0.254931268039331,-0.0007118720333018635,I2L;MCL;M3L,NSML,26,2022-06-28-07,2022-08-02-01,URAVL,False,False,True,False
-0.43686207772;0.44626367268;0.391459452683,0.7055879775481693,0.13510555061326116,0.2687258998276747,-0.17753777285274153,2,ASEL,0.0262504758255;0.0324861302092;0.039242395227,0.007249930556238602,0.0008407392945311495,0.03350040638174281,-0.005741988845223339,ASHL;AVDL;AVJL,ASEL,29,2022-06-28-07,2022-08-02-01,ASGL,False,True,False,False
-0.571611124344;0.577107399874;0.384385889206,0.5863999828834997,-0.13925330458859295,-0.00929258300990535,-0.5863999828834997,2,AIML,0.865429704537;0.857309868128;0.876643676039,0.04361686031240175,-0.03343426717461406,0.8330268157268457,-0.04361686031240175,RMGL;ADAL;ADEL,AIML,33,2022-06-28-07,2022-08-02-01,RMDDL,False,False,False,False
-0.269023167114;-0.436519611133;-0.463517700801,1.0429651704381693,0.9691342959869342,0.5794474696376458,0.848470636751689,2,FLPL,0.046119102978;0.0223202326063;0.0291429321751,0.025530774666082136,0.015323584685952088,0.047851007272429684,0.0017319042944130766,ADEL;AIZL;M5,FLPL,38,2022-06-28-07,2022-08-02-01,AIZL,True,False,True,False
0.308258983721;-0.755991463827;-0.457899980528,0.583086346119261,0.12897236917032673,-0.17290511770795225,-0.4811641014284527,2,RMEV,0.073709101187;0.0723188537139;0.064085917594,0.006269756101642959,0.0003177161973331455,0.0703556736956356,-0.0033534274913402246,RMDDL;AIBR;RMDL,RMEV,44,2022-06-28-07,2022-08-02-01,CEPVR,False,True,False,False
-0.501925748694;-0.430398381691;0.656574230734,1.1616772542055551,0.7516681387289017,0.6597515055119278,0.0031772747780988153,2,RICL,0.0122519849781;0.00248817561363;-0.0103623201794,0.023789512140911767,0.011967911824071769,0.013427191961531143,0.001175206983399079,AIZL;AINL;AVJL,RICL,46,2022-06-28-07,2022-08-02-01,AVDL,False,False,True,False
0.54253259746;0.492119820637;0.459359412162,0.4250744083580725,-0.3805457543173739,0.11745818910225164,-0.4250744083580725,2,I2L,0.25141403177;0.257327502119;0.238667976414,0.02234553646642709,0.011877009446557812,0.2610135128809032,0.0036860107618522098,NSML;MCL;M3L,I2L,53,2022-06-28-07,2022-08-02-01,URAVL,False,False,False,False
0.590625129879;-0.51954687045;-0.105831882735,1.1620423476651847,0.6540800183172958,0.6424954772153282,0.05187034733644447,2,IL1L,0.201358563635;0.19456439633;0.185522057372,0.015623457932959633,0.007330509526240675,0.20114551530543542,-0.00021304832929658346,URBL;URYVL;OLQVL,IL1L,57,2022-06-28-07,2022-08-02-01,URBL,True,False,True,False
0.330606565395;0.0799709498121;0.59134569876,0.4935456576523201,0.2395422028086293,0.5735166074643884,-0.01782909129606891,2,MCL,0.253448494058;0.257949235886;0.240594964856,0.023005682792887422,0.012936416049146193,0.2636006476491829,0.005651411762949532,NSML;I2L;M3L,MCL,61,2022-06-28-07,2022-08-02-01,NSML,True,False,False,False
0.453016041441;0.710229420659;0.711389149128,0.31825697849672263,0.14639481619503802,0.7712730199376642,0.05988387080950641,2,AVEL,0.0765234565425;0.0858104122569;0.0729594304274,0.012901213324096342,0.007429544009194627,0.08586064375145412,5.023149454731757e-05,RMDL;AIBL;AVAL,AVEL,69,2022-06-28-07,2022-08-02-01,AVAL,True,True,True,True
0.570652197207;0.399679554955;0.722043231386,0.31646079091016005,0.1520153513490623,0.716140345865249,-0.005902885520934986,2,AVAL,0.120418232509;0.116159498526;0.11921429888,0.003198061930489396,0.0007602171516372797,0.11935756045642323,-0.0010606720522252228,RIAL;RMDL;AVEL,AVAL,82,2022-06-28-07,2022-08-02-01,SAAVL,False,True,False,False
0.584951606985;-0.612420249358;-0.215897724325,1.218881859154648,0.6875837320292663,0.6064616097965816,0.02151000281116655,2,URBL,0.209826089228;0.2061511399;0.196021335973,0.021802189569090552,0.013824003841695104,0.21782352554231107,0.007997436314103906,IL1L;URYVL;OLQVL,URBL,84,2022-06-28-07,2022-08-02-01,IL2L,False,False,True,False
0.559774253971;-0.444847054275;-0.056367889061,1.083577474160301,0.6192106496739558,0.6387304198856776,0.07895616591491461,2,BAGL,0.160532399624;0.160006211064;0.164129233399,0.002127190259250261,0.00044609511060836327,0.1620020431396596,-0.002127190259250261,OLQVL;RMEL;IL1L,BAGL,91,2022-06-28-07,2022-08-02-01,RMDVL,False,True,True,False
0.684676698075;0.714845672488;0.574321608013,0.16709785538734967,0.0834714705416526,0.7414194634001102,0.0265737909120094,2,AIBR,0.0145357305542;0.0126530332506;0.0235070497335,0.019326612808887707,0.015081041546740167,0.031979646059519556,0.00847259632598956,RMDR;AVER;AWAR,AIBR,93,2022-06-28-07,2022-08-02-01,AVER,True,False,True,False
0.179328513338;0.248265443315;0.339090515198,0.3110423168188014,0.2348093395396995,0.4903708301564837,0.1512803149587421,2,OLQVL,0.162705044266;0.153846453769;0.16433272489,0.00884600060864818,0.0023977134024647795,0.1626924543776267,-0.0016402705128129857,URYVL;BAGL;IL1L,OLQVL,98,2022-06-28-07,2022-08-02-01,BAGL,True,True,True,True
0.729396574201;0.733191515122;0.716087028035,0.04872521196836388,0.03858720088449197,0.7648122400037576,0.03162072488193146,2,AVER,0.0972428059724;0.098435345308;0.103538330444,0.006069277326356648,0.0035732560572457883,0.10331208329876816,-0.0002262471453869097,AVAR;RMDR;AIBR,AVER,109,2022-06-28-07,2022-08-02-01,AVAR,True,True,True,True
-0.105185022534;0.0393751888675;0.152821648701,0.34172150466197304,0.20753254378337282,0.2365364821282536,0.08371483342740543,2,AINL,0.0488914142043;0.0478974827238;0.0686074593341,0.018443044324089858,0.0112084082938134,0.06634052704785456,-0.002266932286249801,AVJL;RIVL;AIZL,AINL,112,2022-06-28-07,2022-08-02-01,RIVL,True,False,True,False
0.738142361242;0.716172806904;0.571151989519,0.17318577669976998,0.06918204699707842,0.7443377662190012,0.00619540497667137,2,AVAR,0.118939516222;0.118578612537;0.123727939082,0.004970702479926634,0.0031339590702334635,0.12354931501726296,-0.00017862406478344472,AVER;RMDR;AWAR,AVAR,115,2022-06-28-07,2022-08-02-01,RMDVR,False,True,True,False
0.600170136009;0.643932783936;0.2987642021,0.3023089576809819,-0.1726652144263498,0.3416238262550743,-0.3023089576809819,2,I2R,0.253353943963;0.249919257007;0.241146897962,0.022309775270228538,0.015316640254715269,0.2634566732320122,0.010102729268604727,NSMR;IL2VR;M3R,I2R,116,2022-06-28-07,2022-08-02-01,MCR,False,False,False,False
0.42851607476;0.461649911275;0.295769965724,0.3579326064451044,0.25839058824960165,0.6537025721689914,0.19205266089426226,2,RIH,0.0637816346675;0.0612055833067;0.0684892338511,0.00621198482971605,0.002925417527989055,0.0674175681364045,-0.0010716657146761371,RMDDR;SAADL;RMDDL,RIH,127,2022-06-28-07,2022-08-02-01,CEPVL,False,True,True,False
